France.tv,EUW,FR,FR
Quanteec.com,EUW,FR,FR
ftven.fr,EUW,FR,FR
secure-fr.nmrodam.com,EUW,FR,FR
ftv-publicite.fr,EUW,FR,FR
francetelevisions.fr,EUW,FR,FR
a1810.dscv.akamai.net,EUW,FR,FR
a1974.dscg2.akamai.net,EUW,FR,FR
hv-contents.adpaths.com,EUW,FR,FR
bifrost-app-mediametrie-eu-west-1-kaas-blue.sre.nielsen.com,EUW,FR,FR
a1579.d.akamai.net,EUW,FR,FR
a1881.dscv.akamai.net,EUW,FR,FR
francetv.fr,EUW,FR,FR
kantarworldpanel.fr,EUW,FR,FR
aticdn.net,EUW,FR,FR
