megogo.net,EUE,UA,UA
vcdn.biz,EUE,UA,UA
aacbe06a766bd46d394a926cf2bb77fb-1527910522.eu-central-1.elb.amazonaws.com,EUE,UA,UA
log.cnt.re,EUE,UA,UA
wndp8r-gcdsdk.appsflyersdk.com,EUE,UA,UA
wndp8r-launches.appsflyersdk.com,EUE,UA,UA
